ï»¿Room ID,Name,Host ID,Neighbourhood,Room type,Room Price,Minimum nights,Number of reviews,Date last review,Number of reviews per month,Rooms rent by the host,Availibility,Updated Date,City,Country,Coordinates,Location
23034074,Private townhouse in the city center at Odenplan.,17147511,Norrmalms,Entire home/apt,1448.0,5,1,2018-03-18,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.34169528741788, 18.051537485606985","Sweden, Stockholm, Norrmalms"
23179088,Hyr ut omgÃ¥ende till ansvarfull person.,144908937,Enskede-Ãrsta-VantÃ¶rs,Private room,346.0,1,2,2018-03-09,0.07,2,0,2020-06-26,Stockholm,Sweden,"59.26914996182327, 18.050211094646425","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
23205793,The White House,63051888,Bromma,Entire home/apt,1829.0,2,0,,,1,259,2020-06-26,Stockholm,Sweden,"59.338568064144496, 17.900507796159797","Sweden, Stockholm, Bromma"
23397476,Nice apartment at SÃ¶dermalm,147771879,SÃ¶dermalms,Entire home/apt,953.0,3,21,2020-03-15,0.77,1,0,2020-06-26,Stockholm,Sweden,"59.30830509870301, 18.065406311150888","Sweden, Stockholm, SÃ¶dermalms"
23726888,Stylish apartment with terrace in popular Vasastan,177861419,Norrmalms,Entire home/apt,850.0,2,1,2018-04-02,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.34776844960278, 18.047360479714474","Sweden, Stockholm, Norrmalms"
23855791,"Charming, central & spacious apartment in Vasastan",58754841,Norrmalms,Entire home/apt,700.0,2,1,2018-06-30,0.04,1,83,2020-06-26,Stockholm,Sweden,"59.33978419942799, 18.050056749342318","Sweden, Stockholm, Norrmalms"
23876186,Modern apartment in central Stockholm,4132859,Kungsholmens,Entire home/apt,700.0,2,48,2020-02-23,1.89,1,7,2020-06-26,Stockholm,Sweden,"59.32923379777932, 18.03743853384053","Sweden, Stockholm, Kungsholmens"
23914437,Modern one bedroom apartment with a view,74256436,Kungsholmens,Entire home/apt,700.0,3,1,2018-04-30,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.32350700425245, 18.003815618001678","Sweden, Stockholm, Kungsholmens"
23970108,Stor 2:a med sjÃ¶utsikt,7346982,Kungsholmens,Entire home/apt,645.0,3,1,2018-04-15,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.32314463019378, 18.003924266553256","Sweden, Stockholm, Kungsholmens"
24022188,Room in cosy apartment in the heart of SÃ¶dermalm,20883550,SÃ¶dermalms,Private room,598.0,2,10,2020-03-18,1.43,1,0,2020-06-26,Stockholm,Sweden,"59.31909006222609, 18.071470808013373","Sweden, Stockholm, SÃ¶dermalms"
24037805,"Bright, spacious, cozy - city center",8325752,Norrmalms,Private room,2548.0,1,20,2019-12-25,0.74,1,89,2020-06-26,Stockholm,Sweden,"59.340798669205, 18.050818423867035","Sweden, Stockholm, Norrmalms"
24219595,"Boende fem minuter frÃ¥n badplats, i ÃlvsjÃ¶",64588296,ÃlvsjÃ¶,Entire home/apt,953.0,7,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.26648836516214, 17.98362420148359","Sweden, Stockholm, ÃlvsjÃ¶"
24461103,Charming Studio apartment 10 min from town,59903404,HÃ¤gersten-Liljeholmens,Entire home/apt,626.0,3,1,2018-05-05,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.30384237476884, 18.012044205316464","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
24493886,Rum med egen ingÃ¥ng nÃ¤ra pendeln till Stockholm,66778260,SpÃ¥nga-Tensta,Private room,1000.0,1,1,2018-05-02,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.38481102923894, 17.90602938457316","Sweden, Stockholm, SpÃ¥nga-Tensta"
24732751,Charming Scandi 2-room apartment,44533292,Norrmalms,Entire home/apt,551.0,2,11,2020-03-21,0.43,1,269,2020-06-26,Stockholm,Sweden,"59.347315410704994, 18.057571950935735","Sweden, Stockholm, Norrmalms"
24775666,Very nice apartment in Stockholm.,83675076,Bromma,Entire home/apt,701.0,3,4,2018-08-27,0.16,1,0,2020-06-26,Stockholm,Sweden,"59.350875895165295, 17.88078459290637","Sweden, Stockholm, Bromma"
25144510,MUST SEE - Unique villa Stockholm,32316559,HÃ¤gersten-Liljeholmens,Entire home/apt,308.0,14,4,2019-08-18,0.17,1,35,2020-06-26,Stockholm,Sweden,"59.29960415008732, 17.95364387102088","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
25219825,En ljus tvÃ¥ i Stockholms hjÃ¤rta,22595145,SÃ¶dermalms,Entire home/apt,598.0,1,14,2018-08-31,0.55,1,0,2020-06-26,Stockholm,Sweden,"59.312723253177715, 18.068865265640966","Sweden, Stockholm, SÃ¶dermalms"
25719092,"Studio apartment in Stockholm, Danmarksgatan 34-38",155345174,Rinkeby-Tensta,Entire home/apt,765.0,1,0,,,26,0,2020-06-26,Stockholm,Sweden,"59.40283957387651, 17.943101879560622","Sweden, Stockholm, Rinkeby-Tensta"
26116912,"Boende i Lugnt villaomrÃ¥de, 10 min frÃ¥n stan.",196321145,Farsta,Entire home/apt,1402.0,4,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.26798162020652, 18.083962259045066","Sweden, Stockholm, Farsta"
26132139,Spacious room in a brand new apartment,64964875,Kungsholmens,Private room,448.0,2,36,2020-02-10,1.49,1,2,2020-06-26,Stockholm,Sweden,"59.337391805902115, 18.010231093651893","Sweden, Stockholm, Kungsholmens"
26522263,Penthouse pÃ¥ SÃ¶dermalm,90913844,SÃ¶dermalms,Entire home/apt,1504.0,5,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.31803474965731, 18.045881937511968","Sweden, Stockholm, SÃ¶dermalms"
26595969,"Beautiful 60sqm SÃ¶dermalm 2 room-apt, up to 3 ppl",1038322,SÃ¶dermalms,Entire home/apt,1409.0,6,7,2018-10-17,0.29,1,365,2020-06-26,Stockholm,Sweden,"59.31340603987672, 18.06412930492689","Sweden, Stockholm, SÃ¶dermalms"
26648272,Family villa close to beaches and nature,199758468,HÃ¤sselby-VÃ¤llingby,Entire home/apt,2000.0,4,4,2018-08-28,0.17,1,0,2020-06-26,Stockholm,Sweden,"59.373685033388405, 17.810894220590264","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
26707883,Lugn oas nÃ¤ra city och med bad och natur.,200788464,Kungsholmens,Entire home/apt,1196.0,3,3,2018-07-12,0.13,1,0,2020-06-26,Stockholm,Sweden,"59.32166851055565, 17.994420708017447","Sweden, Stockholm, Kungsholmens"
507316,"Central Stockholm, 5th floor 102 m2",2500394,Norrmalms,Entire home/apt,1400.0,7,3,2014-08-18,0.03,1,0,2020-06-26,Stockholm,Sweden,"59.34961567573114, 18.055958356757767","Sweden, Stockholm, Norrmalms"
556363,Spacious apartment at top location,2735709,Norrmalms,Entire home/apt,1120.0,5,44,2020-03-12,0.71,1,0,2020-06-26,Stockholm,Sweden,"59.3430414940335, 18.03629783205064","Sweden, Stockholm, Norrmalms"
975364,Central & Trendy Big Room + Balcony,5103905,SÃ¶dermalms,Entire home/apt,1502.0,5,5,2018-08-30,0.06,1,87,2020-06-26,Stockholm,Sweden,"59.31703827477017, 18.05349817211389","Sweden, Stockholm, SÃ¶dermalms"
987465,"3 room apt in SÃ¶dermalm, Stockholm",5418212,SÃ¶dermalms,Entire home/apt,849.0,2,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.31575122011723, 18.04963726558079","Sweden, Stockholm, SÃ¶dermalms"
1121469,CozyBagarmossen - close to nature and the city,6153136,SkarpnÃ¤cks,Entire home/apt,803.0,2,2,2017-01-27,0.05,1,0,2020-06-26,Stockholm,Sweden,"59.2821875025631, 18.126667305956197","Sweden, Stockholm, SkarpnÃ¤cks"
1158893,Quiet Oasis Near Central Stockholm,2043953,HÃ¤gersten-Liljeholmens,Entire home/apt,2893.0,3,78,2020-02-09,1.04,1,238,2020-06-26,Stockholm,Sweden,"59.291975355659126, 17.951231643739753","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
1204621,Room in GÃ¤rdet for 1-2 people,6580202,Ãstermalms,Private room,504.0,1,130,2020-02-06,1.57,1,0,2020-06-26,Stockholm,Sweden,"59.34645666843313, 18.109039029278197","Sweden, Stockholm, Ãstermalms"
1369232,Nice room close to downtown,7425669,SkarpnÃ¤cks,Private room,448.0,2,88,2020-03-16,1.05,1,247,2020-06-26,Stockholm,Sweden,"59.29578932402381, 18.091983198822323","Sweden, Stockholm, SkarpnÃ¤cks"
1629766,Great room & 10 minutes t downtown,8662135,Bromma,Private room,280.0,2,52,2020-01-04,0.7,2,236,2020-06-26,Stockholm,Sweden,"59.33592753373565, 17.986986047604166","Sweden, Stockholm, Bromma"
1640190,Bright and familyfriendly close to nature and city,8708652,SkarpnÃ¤cks,Entire home/apt,1008.0,3,0,,,1,149,2020-06-26,Stockholm,Sweden,"59.27347510105223, 18.13432520969341","Sweden, Stockholm, SkarpnÃ¤cks"
1667100,"HUGE room, very heart of Stockholm!",6451984,Kungsholmens,Private room,635.0,2,457,2020-02-17,5.61,3,0,2020-06-26,Stockholm,Sweden,"59.33137540183157, 18.03149892298854","Sweden, Stockholm, Kungsholmens"
2114742,Cozy apartment in Ãrsta,10781645,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,579.0,2,43,2020-01-19,0.93,1,81,2020-06-26,Stockholm,Sweden,"59.298701012623795, 18.05647028114743","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
2312332,Room - Single bed -Exclusive city center apartment,4203812,Ãstermalms,Private room,747.0,2,74,2020-02-19,0.97,1,10,2020-06-26,Stockholm,Sweden,"59.334924950485664, 18.076345114993636","Sweden, Stockholm, Ãstermalms"
2709274,Room close to downtown,13864568,SkarpnÃ¤cks,Private room,457.0,30,61,2018-05-16,0.83,1,0,2020-06-26,Stockholm,Sweden,"59.28171131259785, 18.130696085777025","Sweden, Stockholm, SkarpnÃ¤cks"
3332337,Unique apartment perfect for family,16713442,SÃ¶dermalms,Entire home/apt,1997.0,5,2,2019-01-02,0.09,1,3,2020-06-26,Stockholm,Sweden,"59.30783172144219, 18.064716469187562","Sweden, Stockholm, SÃ¶dermalms"
3332900,"Spacious, light, modern apartment",16822289,SÃ¶dermalms,Entire home/apt,896.0,4,3,2015-08-11,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.30714657045066, 18.07062910653038","Sweden, Stockholm, SÃ¶dermalms"
3551494,Bright & fully furnished 1BR apt,17878239,Norrmalms,Entire home/apt,457.0,1,13,2018-09-29,0.18,1,0,2020-06-26,Stockholm,Sweden,"59.33964783774697, 18.050978967226946","Sweden, Stockholm, Norrmalms"
3580083,1 bedroom apt at Kungsholmen,1243360,Kungsholmens,Entire home/apt,747.0,2,7,2016-12-31,0.1,1,0,2020-06-26,Stockholm,Sweden,"59.333155729462604, 18.01682108255226","Sweden, Stockholm, Kungsholmens"
3964741,Beautiful apartment in Stockholm,20548763,Kungsholmens,Entire home/apt,849.0,1,74,2020-03-08,1.54,1,0,2020-06-26,Stockholm,Sweden,"59.330985700728775, 18.0012820968756","Sweden, Stockholm, Kungsholmens"
4066677,Charismatic 110mÂ² apartment,21084923,Norrmalms,Entire home/apt,999.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.34330837661517, 18.038240624721638","Sweden, Stockholm, Norrmalms"
4488726,Charming and spacious in SÃ¶dermalm,22449047,SÃ¶dermalms,Entire home/apt,1400.0,4,23,2019-12-30,0.34,1,86,2020-06-26,Stockholm,Sweden,"59.30873981244145, 18.06791096730213","Sweden, Stockholm, SÃ¶dermalms"
4495922,Clean appartment Stockholm,2455681,HÃ¤gersten-Liljeholmens,Entire home/apt,401.0,7,3,2018-07-02,0.07,1,0,2020-06-26,Stockholm,Sweden,"59.30280951529384, 17.97808202925833","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
4605220,Beautiful apartment in city centre,8059524,Ãstermalms,Entire home/apt,1101.0,3,21,2017-08-24,0.31,1,0,2020-06-26,Stockholm,Sweden,"59.34778417974321, 18.09501883860286","Sweden, Stockholm, Ãstermalms"
5166180,Modern 2-rumslÃ¤gh centralt i Sthlm,25114085,SÃ¶dermalms,Entire home/apt,504.0,14,0,,,3,0,2020-06-26,Stockholm,Sweden,"59.31744018930677, 18.04088040368025","Sweden, Stockholm, SÃ¶dermalms"
5636187,Mitt i Stockholm nÃ¤ra DjurgÃ¥rden,29210804,Ãstermalms,Entire home/apt,1204.0,3,36,2019-07-01,0.6,1,333,2020-06-26,Stockholm,Sweden,"59.33377325563882, 18.08722877875492","Sweden, Stockholm, Ãstermalms"
5690760,Spacious apartment near the Globe!,127951,SkarpnÃ¤cks,Entire home/apt,989.0,7,2,2016-08-16,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.3006575372245, 18.090654957994722","Sweden, Stockholm, SkarpnÃ¤cks"
5757636,"Heart of Stockholm, nice view",27209433,Kungsholmens,Entire home/apt,1801.0,6,7,2019-07-10,0.12,1,18,2020-06-26,Stockholm,Sweden,"59.32995294684186, 18.02807176039553","Sweden, Stockholm, Kungsholmens"
5929832,Beautiful classic apt. with balcony,30788120,Norrmalms,Entire home/apt,1801.0,3,6,2019-06-01,0.1,1,173,2020-06-26,Stockholm,Sweden,"59.34189070865246, 18.033063882356938","Sweden, Stockholm, Norrmalms"
5955089,Eco-village Nature B&B 12 min city centre,5655406,SkarpnÃ¤cks,Private room,439.0,2,131,2020-04-30,2.78,3,0,2020-06-26,Stockholm,Sweden,"59.28794953161335, 18.122492030064034","Sweden, Stockholm, SkarpnÃ¤cks"
5961818,Cozy bedroom/kitchen suite,27281864,SkarpnÃ¤cks,Private room,495.0,180,1,2015-06-02,0.02,2,269,2020-06-26,Stockholm,Sweden,"59.29576239946555, 18.103572551858893","Sweden, Stockholm, SkarpnÃ¤cks"
6076931,Designed apartment close to city,31543380,Bromma,Entire home/apt,999.0,5,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.337678205091656, 17.943540649632787","Sweden, Stockholm, Bromma"
6099296,Studio Apt with Kitchen and balcony,23340223,SÃ¶dermalms,Entire home/apt,747.0,3,89,2020-05-27,1.42,1,219,2020-06-26,Stockholm,Sweden,"59.3172421922233, 18.025944917295377","Sweden, Stockholm, SÃ¶dermalms"
6166934,Charming apartment perfect for two,6585875,Ãstermalms,Entire home/apt,439.0,1,4,2016-06-28,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.34851799705084, 18.097735096005174","Sweden, Stockholm, Ãstermalms"
6264559,Chocolate factory Stockholm city,32106168,Kungsholmens,Entire home/apt,1400.0,1,8,2016-03-13,0.13,1,0,2020-06-26,Stockholm,Sweden,"59.337293061667374, 18.032313514349383","Sweden, Stockholm, Kungsholmens"
6330204,Apartment (eg 50 m2) with own patio,22165777,Bromma,Entire home/apt,597.0,180,1,2016-03-31,0.02,1,83,2020-06-26,Stockholm,Sweden,"59.322447643543605, 17.96830639497451","Sweden, Stockholm, Bromma"
6331888,1 bedroom apartment in 1930's house,32403466,HÃ¤gersten-Liljeholmens,Entire home/apt,653.0,2,230,2020-01-26,3.72,1,294,2020-06-26,Stockholm,Sweden,"59.30249861814969, 17.972909777588438","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
6373401,Central flat with park view balcony,33123661,Norrmalms,Entire home/apt,1698.0,5,23,2020-01-05,0.38,1,0,2020-06-26,Stockholm,Sweden,"59.3402497625552, 18.052640370638358","Sweden, Stockholm, Norrmalms"
6381131,Big two bed room apartment SÃ¶der,33262856,SÃ¶dermalms,Entire home/apt,1502.0,2,31,2018-03-19,0.51,2,0,2020-06-26,Stockholm,Sweden,"59.31264224458832, 18.049509383008925","Sweden, Stockholm, SÃ¶dermalms"
6426170,Family home close to the city,30533848,Bromma,Entire home/apt,1148.0,21,6,2019-08-01,0.1,1,11,2020-06-26,Stockholm,Sweden,"59.34867858231521, 17.90970598269415","Sweden, Stockholm, Bromma"
6434668,City apartment with stunning views,33588393,SÃ¶dermalms,Entire home/apt,3602.0,7,15,2020-01-04,0.25,1,174,2020-06-26,Stockholm,Sweden,"59.3187226781275, 18.058344967019742","Sweden, Stockholm, SÃ¶dermalms"
6695156,FamiljelÃ¤genhet mitt i Birkastan,12565929,Norrmalms,Entire home/apt,1502.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.34057480511125, 18.036934216924898","Sweden, Stockholm, Norrmalms"
6719299,Central location 1-2 months rent,35184226,Kungsholmens,Entire home/apt,597.0,3,2,2016-04-19,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.33702677930341, 18.02503591003896","Sweden, Stockholm, Kungsholmens"
6947999,Penthouse with terrace - Central/Ãstermalm.,36429268,Norrmalms,Entire home/apt,1194.0,7,4,2019-08-25,0.07,1,79,2020-06-26,Stockholm,Sweden,"59.34777328969938, 18.059569889310065","Sweden, Stockholm, Norrmalms"
6968676,"Charming villa, close to everything",36538534,HÃ¤gersten-Liljeholmens,Entire home/apt,1941.0,5,10,2017-08-04,0.17,1,0,2020-06-26,Stockholm,Sweden,"59.30206987263038, 17.940876517943686","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
7088868,"Close to the city, great for couples/small family",21476923,Bromma,Entire home/apt,831.0,3,10,2017-08-03,0.19,1,0,2020-06-26,Stockholm,Sweden,"59.336708574477505, 17.983192873737583","Sweden, Stockholm, Bromma"
7199782,Center of SÃ¶dermalm,37541736,SÃ¶dermalms,Entire home/apt,1596.0,3,85,2020-02-23,1.41,1,0,2020-06-26,Stockholm,Sweden,"59.313181416651425, 18.061117593827976","Sweden, Stockholm, SÃ¶dermalms"
7267589,Grand apartment at central SÃ¶dermalm,38053364,SÃ¶dermalms,Entire home/apt,1801.0,4,14,2019-08-09,0.29,1,0,2020-06-26,Stockholm,Sweden,"59.3120681746868, 18.058078165966734","Sweden, Stockholm, SÃ¶dermalms"
7298185,Cosy Hideout in Vasastan,6600488,Norrmalms,Entire home/apt,1204.0,2,13,2019-05-19,0.22,1,0,2020-06-26,Stockholm,Sweden,"59.34323463550192, 18.03801957174738","Sweden, Stockholm, Norrmalms"
8246790,Room in apartment near Stockholm C,43182085,HÃ¤gersten-Liljeholmens,Private room,299.0,2,122,2019-02-03,2.1,1,48,2020-06-26,Stockholm,Sweden,"59.30597432423252, 18.02689385949864","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
8434868,Modern & cozy flat near SÃ¶dermalm,7071608,HÃ¤gersten-Liljeholmens,Entire home/apt,952.0,3,6,2019-01-06,0.13,1,0,2020-06-26,Stockholm,Sweden,"59.30907254517385, 17.990336885503908","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
9426483,"Fresh, Large&10 mins from SÃ¶dermalm",48857105,HÃ¤gersten-Liljeholmens,Entire home/apt,747.0,6,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.295181494061325, 17.968320061368143","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
9655435,"Spacious 2-bed apartment, sleeps 5",15840388,HÃ¤gersten-Liljeholmens,Entire home/apt,505.0,2,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.29845280850449, 17.977596992204155","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
9792904,2 room apartment,8464670,SÃ¶dermalms,Entire home/apt,701.0,5,18,2017-08-25,0.33,1,0,2020-06-26,Stockholm,Sweden,"59.31024561973678, 18.08226793307514","Sweden, Stockholm, SÃ¶dermalms"
9948917,Eurovision Accomodation Stockholm,49110371,Rinkeby-Tensta,Shared room,364.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.401220817105525, 17.935503563972617","Sweden, Stockholm, Rinkeby-Tensta"
10172281,Cozy room in a big apartment,7068877,HÃ¤gersten-Liljeholmens,Private room,485.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.28959947230805, 17.950825977311613","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
10435674,Large room with balcony,27434315,Enskede-Ãrsta-VantÃ¶rs,Private room,896.0,1,5,2019-05-05,0.1,1,89,2020-06-26,Stockholm,Sweden,"59.297325547461725, 18.04923964308743","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
10668557,"Ljus och mysig 1,5 i Ãrsta Sthlm",29860128,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,831.0,2,3,2018-05-07,0.06,1,89,2020-06-26,Stockholm,Sweden,"59.300740653648795, 18.06306774073715","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
10858483,Fantastic apart in Hammarby SjÃ¶stad,54179495,SÃ¶dermalms,Entire home/apt,1194.0,1,27,2016-12-06,0.51,1,0,2020-06-26,Stockholm,Sweden,"59.30457484735813, 18.10687219265303","Sweden, Stockholm, SÃ¶dermalms"
11029221,Cozy apartment with great patio,16322646,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,747.0,3,5,2017-06-19,0.1,1,0,2020-06-26,Stockholm,Sweden,"59.2901828973386, 18.088306481644253","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
11231265,Spacious apt with music studio,7463452,HÃ¤gersten-Liljeholmens,Entire home/apt,989.0,7,1,2016-03-15,0.02,1,0,2020-06-26,Stockholm,Sweden,"59.29942324914876, 17.979978661897512","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
11290826,Ljus & mkt fin 2:a med balkong,48173138,Ãstermalms,Entire home/apt,1148.0,2,11,2017-06-16,0.22,1,0,2020-06-26,Stockholm,Sweden,"59.348041781749004, 18.093966203341875","Sweden, Stockholm, Ãstermalms"
11417888,"Amazing flat in sofo,  for long/short term stay",58907641,SÃ¶dermalms,Entire home/apt,803.0,1,15,2017-10-11,0.31,2,177,2020-06-26,Stockholm,Sweden,"59.314875273216636, 18.082984956163827","Sweden, Stockholm, SÃ¶dermalms"
11433647,NaturnÃ¤ra och nÃ¤ra tunnelbana,16134137,Bromma,Entire home/apt,803.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.3445345712313, 17.88639693340379","Sweden, Stockholm, Bromma"
11632533,1 room 7 minutes from SÃ¶dermalm,61639566,SkarpnÃ¤cks,Private room,355.0,4,2,2016-04-19,0.04,2,0,2020-06-26,Stockholm,Sweden,"59.294209148547985, 18.10695682903096","Sweden, Stockholm, SkarpnÃ¤cks"
11919400,"Large, bright and central Apartment",63381286,Ãstermalms,Private room,411.0,1,13,2018-07-16,0.25,2,0,2020-06-26,Stockholm,Sweden,"59.34602315023897, 18.103572387181774","Sweden, Stockholm, Ãstermalms"
12103820,Unique house close to esc16,26806339,SkarpnÃ¤cks,Entire home/apt,4871.0,7,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.288655133940935, 18.122610488578204","Sweden, Stockholm, SkarpnÃ¤cks"
12106753,Family friendly in cozy SÃ¶dermalm,64919031,SÃ¶dermalms,Entire home/apt,1848.0,3,5,2016-08-08,0.1,1,0,2020-06-26,Stockholm,Sweden,"59.31750063045583, 18.06546950658516","Sweden, Stockholm, SÃ¶dermalms"
12110471,,64947056,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,1502.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.29251890629082, 18.09084226642107","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
12189161,Top floor with sea view - Close to Everything!,65179917,Kungsholmens,Private room,803.0,3,7,2017-09-05,0.14,1,5,2020-06-26,Stockholm,Sweden,"59.32762204139274, 18.032427553483792","Sweden, Stockholm, Kungsholmens"
12284044,BEAUTIFUL CENTRAL FLAT IN SOFO,3499495,SÃ¶dermalms,Entire home/apt,989.0,2,2,2016-08-24,0.04,2,0,2020-06-26,Stockholm,Sweden,"59.30933346448674, 18.076371168229677","Sweden, Stockholm, SÃ¶dermalms"
12315671,Charming and clean family house!,11473597,Farsta,Entire home/apt,2501.0,4,3,2019-09-09,0.17,1,358,2020-06-26,Stockholm,Sweden,"59.274619948219055, 18.075903636372704","Sweden, Stockholm, Farsta"
12321826,3 room luxury apartment with big terrace near Sofo,39589880,SÃ¶dermalms,Entire home/apt,1204.0,90,4,2016-11-29,0.08,2,0,2020-06-26,Stockholm,Sweden,"59.30232931127244, 18.098678564195723","Sweden, Stockholm, SÃ¶dermalms"
12340031,"Supercentral SÃ¶dermalm cosy room, warm home",559969,SÃ¶dermalms,Private room,747.0,2,38,2017-07-30,0.81,1,0,2020-06-26,Stockholm,Sweden,"59.313718835618566, 18.06993553348407","Sweden, Stockholm, SÃ¶dermalms"
12381547,Large 25 sqm room,1724256,Rinkeby-Tensta,Private room,355.0,30,4,2019-05-26,0.1,5,365,2020-06-26,Stockholm,Sweden,"59.3976834571662, 17.938054958463148","Sweden, Stockholm, Rinkeby-Tensta"
12762406,Children-friendly three bedrooms,69428775,HÃ¤gersten-Liljeholmens,Entire home/apt,700.0,2,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.3057832290168, 17.97817639964758","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
12809343,Cosy and quiet apartment close to metro and city,11749875,HÃ¤gersten-Liljeholmens,Entire home/apt,504.0,3,1,2016-07-01,0.02,1,0,2020-06-26,Stockholm,Sweden,"59.29175983203258, 17.993474080523185","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
12993278,Two guest rooms in family apartment,7799677,Kungsholmens,Private room,1204.0,3,0,,,3,0,2020-06-26,Stockholm,Sweden,"59.32447191984614, 18.006037449717443","Sweden, Stockholm, Kungsholmens"
13004923,"Ljus lght, hÃ¶gst upp i fint omrÃ¥de",6923948,Bromma,Entire home/apt,747.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.3607539415361, 17.95884372938158","Sweden, Stockholm, Bromma"
13080466,"Charming apt. in Sofo, a fem steps from Nytorget",35841884,SÃ¶dermalms,Entire home/apt,1045.0,2,2,2016-07-03,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.31360542167867, 18.082434806373957","Sweden, Stockholm, SÃ¶dermalms"
13161603,Nice apartment in trendy SOFO at SÃ¶dermalm,73501587,SÃ¶dermalms,Entire home/apt,1204.0,3,38,2019-09-08,0.77,2,0,2020-06-26,Stockholm,Sweden,"59.30783276439325, 18.083743520975617","Sweden, Stockholm, SÃ¶dermalms"
13306174,House in suburbs with good communication!,75172038,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,952.0,3,3,2016-08-06,0.06,1,0,2020-06-26,Stockholm,Sweden,"59.27307752793652, 18.03172299176039","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
13516768,Sweet place in Stockholm/Kungsholmen,9065776,Kungsholmens,Entire home/apt,691.0,2,7,2016-08-15,0.15,1,0,2020-06-26,Stockholm,Sweden,"59.33590690748929, 18.03208911851812","Sweden, Stockholm, Kungsholmens"
13583241,Unik villa i centrala Stockholm - rum fÃ¶r en,771214,Kungsholmens,Private room,495.0,2,33,2019-08-24,0.69,2,95,2020-06-26,Stockholm,Sweden,"59.327986933135485, 18.027261172758855","Sweden, Stockholm, Kungsholmens"
13602199,Nice 1 room apartment/very well located,35799615,Kungsholmens,Entire home/apt,597.0,4,1,2016-09-26,0.02,2,0,2020-06-26,Stockholm,Sweden,"59.33352193284885, 18.014715505336138","Sweden, Stockholm, Kungsholmens"
13663592,"Trendy with a balcony, top location",78440426,Norrmalms,Entire home/apt,961.0,5,9,2019-06-17,0.19,1,86,2020-06-26,Stockholm,Sweden,"59.34081954010133, 18.029804580581917","Sweden, Stockholm, Norrmalms"
13676679,"2.5 rooms, own kitchen. Basement apt-ment, ÃlvsjÃ¶.",78899930,Enskede-Ãrsta-VantÃ¶rs,Private room,700.0,5,8,2019-07-25,0.17,3,0,2020-06-26,Stockholm,Sweden,"59.26946181723363, 18.02995975392452","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
